Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
2001-04-03 08:26:00,TAL,1.50,78.86,-17.12,101.93,17.5,21.2,-5.4
2001-04-03 08:27:00,BLC,1.41,73.96,-1.39,106.81,15.2,10.8,22.9
2001-04-03 08:27:00,BSL,2.30,41.39,0.72,130.17,-8.9,2.6,8.1
2001-04-03 08:27:00,DLR,1.35,38.98,7.38,137.66,-10.0,2.5,7.5
2001-04-03 08:27:00,EKP,1.71,71.17,-2.61,109.04,46.2,-7.9,40.6
2001-04-03 08:27:00,FCC,1.75,68.97,-1.10,111.00,-9.1,2.2,29.1
2001-04-03 08:27:00,GIM,1.72,66.67,0.77,113.14,-40.5,11.2,36.3
2001-04-03 08:27:00,PIN,1.64,60.56,3.84,118.71,-1.0,-16.0,17.3
2001-04-03 08:27:00,RAN,1.90,72.89,-7.77,107.11,16.7,14.4,10.7
2001-04-03 08:27:00,TAL,1.52,78.86,-17.12,101.89,18.2,19.4,-5.7
2001-04-03 08:28:00,BLC,1.43,73.96,-1.39,106.76,12.2,12.4,21.9
2001-04-03 08:28:00,BSL,2.31,41.39,0.72,130.00,-8.9,3.3,8.1
2001-04-03 08:28:00,DLR,1.37,38.98,7.38,137.52,-10.0,2.5,7.5
2001-04-03 08:28:00,EKP,1.73,71.17,-2.61,108.97,39.8,-9.2,39.2
2001-04-03 08:28:00,FCC,1.76,68.97,-1.10,110.92,-12.0,-1.0,22.2
2001-04-03 08:28:00,GIM,1.73,66.67,0.77,113.06,-26.3,13.8,27.8
2001-04-03 08:28:00,PIN,1.65,60.56,3.84,118.62,-0.1,-15.2,18.1
2001-04-03 08:28:00,RAN,1.91,72.89,-7.77,107.05,14.3,13.0,10.1
2001-04-03 08:28:00,TAL,1.53,78.86,-17.12,101.84,16.8,20.6,-5.3
2001-04-03 08:29:00,BLC,1.45,73.96,-1.39,106.70,13.2,13.3,19.8
2001-04-03 08:29:00,BSL,2.33,41.39,0.72,129.83,-8.9,3.3,8.2
2001-04-03 08:29:00,DLR,1.38,38.98,7.38,137.39,-10.0,2.5,7.5
2001-04-03 08:29:00,EKP,1.74,71.17,-2.61,108.91,37.2,-6.9,44.4
2001-04-03 08:29:00,FCC,1.78,68.97,-1.10,110.85,-19.9,-0.3,22.4
2001-04-03 08:29:00,GIM,1.75,66.67,0.77,112.98,-32.9,10.7,27.1
2001-04-03 08:29:00,PIN,1.67,60.56,3.84,118.53,0.2,-15.6,18.0
2001-04-03 08:29:00,RAN,1.93,72.89,-7.77,106.98,14.5,12.9,13.1
2001-04-03 08:29:00,TAL,1.55,78.86,-17.12,101.79,17.6,20.6,-5.9
2001-04-03 08:30:00,BLC,1.46,73.96,-1.39,106.64,13.2,12.0,16.7
2001-04-03 08:30:00,BSL,2.35,41.39,0.72,129.66,-8.9,3.3,8.2
2001-04-03 08:30:00,DLR,1.40,38.98,7.38,137.25,-10.1,2.5,7.5
2001-04-03 08:30:00,EKP,1.76,71.17,-2.61,108.84,39.1,-6.4,42.0
2001-04-03 08:30:00,FCC,1.80,68.97,-1.10,110.77,-15.9,1.6,27.5
2001-04-03 08:30:00,GIM,1.77,66.67,0.77,112.90,-30.8,12.6,26.0
2001-04-03 08:30:00,PIN,1.69,60.56,3.84,118.44,-0.1,-15.2,17.9
2001-04-03 08:30:00,RAN,1.95,72.89,-7.77,106.91,15.6,10.5,12.5
2001-04-03 08:30:00,TAL,1.57,78.86,-17.12,101.74,16.4,18.5,-5.9
2001-04-03 08:31:00,BLC,1.48,73.96,-1.39,106.59,13.3,9.8,14.7
2001-04-03 08:31:00,BSL,2.36,41.39,0.72,129.50,-8.9,3.3,8.2
2001-04-03 08:31:00,DLR,1.42,38.98,7.38,137.11,-9.1,2.4,7.5
2001-04-03 08:31:00,EKP,1.78,71.17,-2.61,108.77,36.4,-5.5,39.2
2001-04-03 08:31:00,FCC,1.81,68.97,-1.10,110.70,-12.8,1.4,22.7
2001-04-03 08:31:00,GIM,1.78,66.67,0.77,112.82,-24.0,12.9,24.4
2001-04-03 08:31:00,PIN,1.70,60.56,3.84,118.35,0.4,-15.6,18.1
2001-04-03 08:31:00,RAN,1.96,72.89,-7.77,106.84,14.2,9.1,14.0
2001-04-03 08:31:00,TAL,1.58,78.86,-17.12,101.69,15.7,18.0,-6.1
2001-04-03 08:32:00,BLC,1.50,73.96,-1.39,106.53,14.4,8.7,12.6
2001-04-03 08:32:00,BSL,2.38,41.39,0.72,129.33,-8.9,2.6,8.2
2001-04-03 08:32:00,DLR,1.43,38.98,7.38,136.97,-9.1,2.4,7.5
2001-04-03 08:32:00,EKP,1.79,71.17,-2.61,108.70,35.6,-5.2,36.8
2001-04-03 08:32:00,FCC,1.83,68.97,-1.10,110.62,-10.8,2.3,20.8
2001-04-03 08:32:00,GIM,1.80,66.67,0.77,112.74,-22.6,12.8,24.0
2001-04-03 08:32:00,PIN,1.72,60.56,3.84,118.25,0.3,-15.7,17.8
2001-04-03 08:32:00,RAN,1.98,72.89,-7.77,106.78,13.8,8.2,15.9
