Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,N,E,Z
2001-04-03 22:19:00,FCC,15.71,68.97,-1.10,-3.3,5.0,15.1
2001-04-03 22:19:00,PIN,15.60,60.56,3.84,-0.9,-15.2,8.2
2001-04-03 22:19:00,RAN,15.86,72.89,-7.77,-13.0,-4.9,29.1
2001-04-03 22:19:00,TAL,15.48,78.86,-17.12,27.8,13.7,15.1
2001-04-03 22:20:00,BLC,15.39,73.96,-1.39,11.9,1.7,50.2
2001-04-03 22:20:00,BSL,16.28,41.39,0.72,-10.5,-3.3,5.5
2001-04-03 22:20:00,DLR,15.33,38.98,7.38,-14.1,-1.1,6.8
2001-04-03 22:20:00,EKP,15.69,71.17,-2.61,-30.4,-13.7,28.7
2001-04-03 22:20:00,FCC,15.72,68.97,-1.10,-6.2,3.7,16.0
2001-04-03 22:20:00,PIN,15.62,60.56,3.84,-1.0,-15.5,8.3
2001-04-03 22:20:00,RAN,15.88,72.89,-7.77,-14.3,-4.9,29.4
2001-04-03 22:20:00,TAL,15.50,78.86,-17.12,30.3,12.8,17.2
2001-04-03 22:21:00,BLC,15.41,73.96,-1.39,9.6,-0.4,50.0
2001-04-03 22:21:00,BSL,16.29,41.39,0.72,-9.5,-3.5,5.4
2001-04-03 22:21:00,DLR,15.34,38.98,7.38,-14.1,-1.9,7.7
2001-04-03 22:21:00,EKP,15.71,71.17,-2.61,-28.6,-14.2,27.4
2001-04-03 22:21:00,FCC,15.74,68.97,-1.10,-5.2,2.5,16.9
2001-04-03 22:21:00,PIN,15.63,60.56,3.84,0.0,-16.2,8.3
2001-04-03 22:21:00,RAN,15.89,72.89,-7.77,-15.6,-7.2,29.3
2001-04-03 22:21:00,TAL,15.51,78.86,-17.12,29.5,13.2,20.9
2001-04-03 22:22:00,BLC,15.43,73.96,-1.39,11.2,-1.3,51.8
2001-04-03 22:22:00,BSL,16.31,41.39,0.72,-9.5,-3.7,5.3
2001-04-03 22:22:00,DLR,15.36,38.98,7.38,-13.0,-1.9,7.6
2001-04-03 22:22:00,EKP,15.72,71.17,-2.61,-25.9,-14.0,28.1
2001-04-03 22:22:00,FCC,15.76,68.97,-1.10,-4.2,2.3,17.8
2001-04-03 22:22:00,PIN,15.65,60.56,3.84,-0.4,-16.5,8.4
2001-04-03 22:22:00,RAN,15.91,72.89,-7.77,-14.1,-6.7,30.7
2001-04-03 22:22:00,TAL,15.53,78.86,-17.12,31.2,12.6,22.9
2001-04-03 22:23:00,BLC,15.44,73.96,-1.39,10.9,-3.4,52.6
2001-04-03 22:23:00,BSL,16.33,41.39,0.72,-9.4,-3.8,5.2
2001-04-03 22:23:00,DLR,15.38,38.98,7.38,-12.9,-1.3,7.4
2001-04-03 22:23:00,EKP,15.74,71.17,-2.61,-24.9,-15.1,27.2
2001-04-03 22:23:00,FCC,15.77,68.97,-1.10,-3.2,2.0,17.8
2001-04-03 22:23:00,PIN,15.67,60.56,3.84,0.2,-16.8,8.5
2001-04-03 22:23:00,RAN,15.93,72.89,-7.77,-14.3,-8.0,33.0
2001-04-03 22:23:00,TAL,15.54,78.86,-17.12,33.6,12.0,23.6
2001-04-03 22:24:00,BLC,15.46,73.96,-1.39,7.5,-4.5,53.4
2001-04-03 22:24:00,BSL,16.34,41.39,0.72,-9.4,-4.0,5.1
2001-04-03 22:24:00,DLR,15.39,38.98,7.38,-12.9,-1.3,7.3
2001-04-03 22:24:00,EKP,15.76,71.17,-2.61,-23.7,-15.4,23.6
2001-04-03 22:24:00,FCC,15.79,68.97,-1.10,-2.3,1.8,16.7
2001-04-03 22:24:00,PIN,15.68,60.56,3.84,1.8,-16.1,9.2
2001-04-03 22:24:00,RAN,15.94,72.89,-7.77,-16.9,-9.7,32.2
2001-04-03 22:24:00,TAL,15.56,78.86,-17.12,33.5,11.2,25.1
2001-04-03 22:25:00,BLC,15.48,73.96,-1.39,10.1,-4.4,50.2
2001-04-03 22:25:00,BSL,16.36,41.39,0.72,-9.4,-4.2,5.0
2001-04-03 22:25:00,DLR,15.41,38.98,7.38,-13.8,-1.4,7.1
2001-04-03 22:25:00,EKP,15.77,71.17,-2.61,-21.0,-15.4,24.4
2001-04-03 22:25:00,FCC,15.81,68.97,-1.10,-1.3,1.6,17.6
2001-04-03 22:25:00,PIN,15.70,60.56,3.84,0.5,-16.4,9.1
2001-04-03 22:25:00,RAN,15.96,72.89,-7.77,-13.3,-9.4,31.4
2001-04-03 22:25:00,TAL,15.58,78.86,-17.12,34.0,11.1,25.5
2001-04-03 22:26:00,BLC,15.49,73.96,-1.39,11.7,-2.4,45.0
2001-04-03 22:26:00,BSL,16.37,41.39,0.72,-10.3,-3.7,5.0
2001-04-03 22:26:00,DLR,15.43,38.98,7.38,-13.8,-1.5,7.0
2001-04-03 22:26:00,EKP,15.79,71.17,-2.61,-17.6,-12.7,25.5
2001-04-03 22:26:00,FCC,15.82,68.97,-1.10,-1.3,3.3,18.5
2001-04-03 22:26:00,PIN,15.72,60.56,3.84,-0.5,-15.7,9.1
2001-04-03 22:26:00,RAN,15.98,72.89,-7.77,-10.2,-7.5,27.2
2001-04-03 22:26:00,TAL,15.59,78.86,-17.12,32.3,11.2,27.0
2001-04-03 22:27:00,BLC,15.51,73.96,-1.39,10.2,0.6,46.8
2001-04-03 22:27:00,BSL,16.39,41.39,0.72,-10.3,-3.9,5.9
2001-04-03 22:27:00,DLR,15.44,38.98,7.38,-13.7,-0.8,6.9
2001-04-03 22:27:00,EKP,15.81,71.17,-2.61,-20.4,-10.8,24.4
2001-04-03 22:27:00,FCC,15.84,68.97,-1.10,-2.3,4.0,16.4
2001-04-03 22:27:00,PIN,15.73,60.56,3.84,-0.4,-16.1,9.2
2001-04-03 22:27:00,RAN,15.99,72.89,-7.77,-12.6,-5.3,25.5
2001-04-03 22:27:00,TAL,15.61,78.86,-17.12,31.4,11.7,27.6
2001-04-03 22:28:00,BLC,15.52,73.96,-1.39,7.9,1.5,43.6
2001-04-03 22:28:00,BSL,16.41,41.39,0.72,-10.3,-4.0,5.8
2001-04-03 22:28:00,DLR,15.46,38.98,7.38,-13.6,-0.9,7.7
2001-04-03 22:28:00,EKP,15.82,71.17,-2.61,-20.4,-8.4,23.0
2001-04-03 22:28:00,FCC,15.86,68.97,-1.10,-1.4,6.8,14.3
2001-04-03 22:28:00,GIM,15.83,66.67,0.77,-21.0,17.6,13.7
2001-04-03 22:28:00,PIN,15.75,60.56,3.84,0.2,-15.3,10.0
2001-04-03 22:28:00,RAN,16.01,72.89,-7.77,-14.4,-4.6,23.5
2001-04-03 22:28:00,TAL,15.63,78.86,-17.12,29.8,12.5,28.2
2001-04-03 22:29:00,BLC,15.54,73.96,-1.39,11.3,7.6,40.4
2001-04-03 22:29:00,BSL,16.42,41.39,0.72,-10.3,-4.2,5.7
2001-04-03 22:29:00,DLR,15.48,38.98,7.38,-13.6,-1.0,7.6
2001-04-03 22:29:00,EKP,15.84,71.17,-2.61,-18.4,-5.9,25.2
2001-04-03 22:29:00,FCC,15.87,68.97,-1.10,-1.4,6.5,16.2
2001-04-03 22:29:00,GIM,15.84,66.67,0.77,-20.1,16.9,13.7
2001-04-03 22:29:00,PIN,15.77,60.56,3.84,0.2,-15.7,9.9
2001-04-03 22:29:00,RAN,16.03,72.89,-7.77,-11.4,-0.6,21.1
2001-04-03 22:29:00,TAL,15.64,78.86,-17.12,30.7,13.3,28.5
2001-04-03 22:30:00,BLC,15.56,73.96,-1.39,10.9,10.5,44.2
2001-04-03 22:30:00,BSL,16.44,41.39,0.72,-10.2,-4.4,5.6
2001-04-03 22:30:00,DLR,15.49,38.98,7.38,-13.5,-1.1,7.5
2001-04-03 22:30:00,EKP,15.85,71.17,-2.61,-18.6,-6.8,27.6
2001-04-03 22:30:00,FCC,15.89,68.97,-1.10,-0.4,5.3,17.2
2001-04-03 22:30:00,GIM,15.86,66.67,0.77,-17.4,17.0,13.0
2001-04-03 22:30:00,PIN,15.78,60.56,3.84,1.3,-15.9,10.0
2001-04-03 22:30:00,RAN,16.04,72.89,-7.77,-8.8,3.4,21.9
2001-04-03 22:30:00,TAL,15.66,78.86,-17.12,31.1,14.0,28.8
2001-04-03 22:31:00,BLC,15.57,73.96,-1.39,13.5,11.6,45.0
2001-04-03 22:31:00,BSL,16.46,41.39,0.72,-10.2,-3.9,5.5
2001-04-03 22:31:00,DLR,15.51,38.98,7.38,-13.5,-1.1,7.3
2001-04-03 22:31:00,EKP,15.87,71.17,-2.61,-17.8,-8.1,29.9
2001-04-03 22:31:00,FCC,15.91,68.97,-1.10,-0.4,4.0,18.1
2001-04-03 22:31:00,GIM,15.88,66.67,0.77,-17.5,16.4,13.1
2001-04-03 22:31:00,PIN,15.80,60.56,3.84,0.0,-16.0,10.3
2001-04-03 22:31:00,RAN,16.06,72.89,-7.77,-5.3,5.2,25.0
2001-04-03 22:31:00,TAL,15.68,78.86,-17.12,31.6,17.1,29.6
2001-04-03 22:32:00,BLC,15.59,73.96,-1.39,15.2,10.6,46.8
2001-04-03 22:32:00,BSL,16.47,41.39,0.72,-10.1,-4.1,5.4
2001-04-03 22:32:00,DLR,15.53,38.98,7.38,-13.4,-0.5,7.2
2001-04-03 22:32:00,EKP,15.89,71.17,-2.61,-19.1,-10.4,30.4
2001-04-03 22:32:00,FCC,15.92,68.97,-1.10,-0.5,3.8,17.0
2001-04-03 22:32:00,GIM,15.89,66.67,0.77,-17.9,16.2,13.2
2001-04-03 22:32:00,PIN,15.81,60.56,3.84,-0.0,-16.0,10.4
2001-04-03 22:32:00,RAN,16.07,72.89,-7.77,-4.8,4.4,27.8
2001-04-03 22:32:00,TAL,15.69,78.86,-17.12,32.3,18.6,31.2
2001-04-03 22:33:00,BLC,15.61,73.96,-1.39,12.9,8.5,49.6
2001-04-03 22:33:00,BSL,16.49,41.39,0.72,-10.1,-3.5,5.4
2001-04-03 22:33:00,DLR,15.54,38.98,7.38,-13.4,-0.6,7.1
2001-04-03 22:33:00,EKP,15.90,71.17,-2.61,-20.3,-9.8,28.2
2001-04-03 22:33:00,FCC,15.94,68.97,-1.10,-0.5,5.5,15.9
2001-04-03 22:33:00,GIM,15.91,66.67,0.77,-20.0,16.3,14.8
2001-04-03 22:33:00,PIN,15.83,60.56,3.84,-0.6,-15.8,10.6
2001-04-03 22:33:00,RAN,16.09,72.89,-7.77,-6.9,4.2,28.5
2001-04-03 22:33:00,TAL,15.71,78.86,-17.12,32.6,20.3,32.3
2001-04-03 22:34:00,BLC,15.62,73.96,-1.39,11.5,10.4,48.5
2001-04-03 22:34:00,BSL,16.51,41.39,0.72,-10.1,-3.7,5.3
2001-04-03 22:34:00,DLR,15.56,38.98,7.38,-12.3,-0.7,7.0
2001-04-03 22:34:00,EKP,15.92,71.17,-2.61,-20.0,-7.6,26.5
2001-04-03 22:34:00,FCC,15.95,68.97,-1.10,-1.6,7.2,16.9
2001-04-03 22:34:00,GIM,15.93,66.67,0.77,-22.5,16.4,16.8
2001-04-03 22:34:00,PIN,15.85,60.56,3.84,-0.9,-15.8,10.4
2001-04-03 22:34:00,RAN,16.11,72.89,-7.77,-8.3,5.0,25.6
2001-04-03 22:34:00,TAL,15.73,78.86,-17.12,31.9,21.4,33.7
2001-04-03 22:35:00,BLC,15.64,73.96,-1.39,7.2,9.3,50.3
2001-04-03 22:35:00,BSL,16.52,41.39,0.72,-9.0,-3.9,5.2
2001-04-03 22:35:00,DLR,15.57,38.98,7.38,-12.3,-0.8,6.8
2001-04-03 22:35:00,EKP,15.94,71.17,-2.61,-21.6,-7.8,26.6
2001-04-03 22:35:00,FCC,15.97,68.97,-1.10,-4.6,5.9,17.8
2001-04-03 22:35:00,GIM,15.94,66.67,0.77,-26.7,15.1,18.1
2001-04-03 22:35:00,PIN,15.86,60.56,3.84,-0.7,-16.0,10.2
2001-04-03 22:35:00,RAN,16.12,72.89,-7.77,-11.8,3.6,25.6
2001-04-03 22:35:00,TAL,15.74,78.86,-17.12,32.4,23.3,35.3
2001-04-03 22:36:00,BLC,15.66,73.96,-1.39,2.9,7.1,54.1
2001-04-03 22:36:00,BSL,16.54,41.39,0.72,-9.0,-4.1,6.1
2001-04-03 22:36:00,DLR,15.59,38.98,7.38,-12.2,-0.1,7.7
2001-04-03 22:36:00,EKP,15.95,71.17,-2.61,-23.5,-8.9,27.7
2001-04-03 22:36:00,FCC,15.99,68.97,-1.10,-8.7,3.6,17.7
2001-04-03 22:36:00,GIM,15.96,66.67,0.77,-27.5,14.6,16.8
2001-04-03 22:36:00,PIN,15.88,60.56,3.84,-0.4,-16.2,10.3
2001-04-03 22:36:00,RAN,16.14,72.89,-7.77,-15.4,1.7,27.9
2001-04-03 22:36:00,TAL,15.76,78.86,-17.12,33.6,24.6,37.1
2001-04-03 22:37:00,BLC,15.67,73.96,-1.39,-0.4,5.0,54.9
2001-04-03 22:37:00,BSL,16.56,41.39,0.72,-9.9,-4.3,6.0
2001-04-03 22:37:00,DLR,15.61,38.98,7.38,-12.2,-0.2,7.6
2001-04-03 22:37:00,EKP,15.97,71.17,-2.61,-26.4,-10.6,27.6
2001-04-03 22:37:00,FCC,16.00,68.97,-1.10,-9.7,2.3,14.7
2001-04-03 22:37:00,GIM,15.98,66.67,0.77,-25.3,15.7,14.5
2001-04-03 22:37:00,PIN,15.90,60.56,3.84,-0.3,-16.2,10.6
2001-04-03 22:37:00,RAN,16.16,72.89,-7.77,-18.8,-1.6,30.1
2001-04-03 22:37:00,TAL,15.78,78.86,-17.12,34.2,26.6,37.6
2001-04-03 22:38:00,BLC,15.69,73.96,-1.39,-2.6,2.9,52.7
2001-04-03 22:38:00,BSL,16.57,41.39,0.72,-9.9,-4.5,6.0
2001-04-03 22:38:00,DLR,15.62,38.98,7.38,-12.1,-0.3,7.4
2001-04-03 22:38:00,EKP,15.99,71.17,-2.61,-27.6,-12.3,25.6
2001-04-03 22:38:00,FCC,16.02,68.97,-1.10,-6.8,3.0,11.6
2001-04-03 22:38:00,GIM,15.99,66.67,0.77,-20.7,17.1,12.5
2001-04-03 22:38:00,PIN,15.91,60.56,3.84,0.2,-16.2,11.0
2001-04-03 22:38:00,RAN,16.17,72.89,-7.77,-20.9,-4.7,30.3
2001-04-03 22:38:00,TAL,15.79,78.86,-17.12,36.6,28.2,37.4
2001-04-03 22:39:00,BLC,15.71,73.96,-1.39,-3.0,2.8,50.5
2001-04-03 22:39:00,BSL,16.59,41.39,0.72,-8.9,-4.0,5.9
2001-04-03 22:39:00,DLR,15.64,38.98,7.38,-12.0,-0.4,7.3
2001-04-03 22:39:00,EKP,16.00,71.17,-2.61,-27.2,-12.8,23.2
2001-04-03 22:39:00,FCC,16.04,68.97,-1.10,-2.9,3.8,10.5
2001-04-03 22:39:00,GIM,16.01,66.67,0.77,-18.1,17.4,11.9
2001-04-03 22:39:00,PIN,15.93,60.56,3.84,1.0,-16.1,11.3
2001-04-03 22:39:00,RAN,16.19,72.89,-7.77,-21.7,-5.4,28.9
2001-04-03 22:39:00,TAL,15.81,78.86,-17.12,36.6,29.3,38.8
2001-04-03 22:40:00,BLC,15.72,73.96,-1.39,-0.3,3.9,50.3
2001-04-03 22:40:00,BSL,16.61,41.39,0.72,-8.8,-4.2,5.8
2001-04-03 22:40:00,DLR,15.66,38.98,7.38,-12.0,-0.5,7.2
2001-04-03 22:40:00,EKP,16.02,71.17,-2.61,-25.6,-12.3,24.0
2001-04-03 22:40:00,FCC,16.05,68.97,-1.10,-1.9,3.5,11.4
2001-04-03 22:40:00,GIM,16.03,66.67,0.77,-18.0,17.0,12.2
2001-04-03 22:40:00,PIN,15.95,60.56,3.84,1.4,-16.1,11.3
2001-04-03 22:40:00,RAN,16.21,72.89,-7.77,-19.0,-3.3,27.7
2001-04-03 22:40:00,TAL,15.82,78.86,-17.12,35.3,29.5,39.0
2001-04-03 22:41:00,BLC,15.74,73.96,-1.39,2.4,2.9,52.1
2001-04-03 22:41:00,BSL,16.62,41.39,0.72,-8.8,-4.4,5.7
2001-04-03 22:41:00,DLR,15.67,38.98,7.38,-10.9,0.2,7.1
2001-04-03 22:41:00,EKP,16.04,71.17,-2.61,-24.2,-12.8,26.0
2001-04-03 22:41:00,FCC,16.07,68.97,-1.10,-3.0,2.2,13.4
2001-04-03 22:41:00,GIM,16.04,66.67,0.77,-18.1,16.7,12.1
2001-04-03 22:41:00,PIN,15.96,60.56,3.84,1.5,-16.3,11.4
2001-04-03 22:41:00,RAN,16.22,72.89,-7.77,-16.4,-1.9,30.7
2001-04-03 22:41:00,TAL,15.84,78.86,-17.12,38.8,30.1,38.5
2001-04-03 22:42:00,BLC,15.76,73.96,-1.39,7.1,3.1,52.9
2001-04-03 22:42:00,BSL,16.64,41.39,0.72,-8.7,-3.9,5.6
2001-04-03 22:42:00,DLR,15.69,38.98,7.38,-10.9,0.0,6.9
2001-04-03 22:42:00,EKP,16.05,71.17,-2.61,-21.5,-12.9,28.7
2001-04-03 22:42:00,FCC,16.09,68.97,-1.10,-4.0,0.9,16.3
2001-04-03 22:42:00,GIM,16.06,66.67,0.77,-17.9,15.9,11.6
2001-04-03 22:42:00,PIN,15.98,60.56,3.84,1.7,-16.5,11.3
2001-04-03 22:42:00,RAN,16.24,72.89,-7.77,-11.9,-0.6,33.8
2001-04-03 22:42:00,TAL,15.86,78.86,-17.12,44.0,31.3,35.8
2001-04-03 22:43:00,BLC,15.77,73.96,-1.39,11.8,3.2,49.7
2001-04-03 22:43:00,BSL,16.65,41.39,0.72,-8.7,-4.1,5.6
2001-04-03 22:43:00,DLR,15.71,38.98,7.38,-10.8,-0.1,7.8
2001-04-03 22:43:00,EKP,16.07,71.17,-2.61,-16.6,-11.5,30.0
2001-04-03 22:43:00,FCC,16.10,68.97,-1.10,-2.1,1.6,18.3
2001-04-03 22:43:00,GIM,16.08,66.67,0.77,-15.6,16.8,10.8
2001-04-03 22:43:00,PIN,16.00,60.56,3.84,1.8,-16.3,11.5
2001-04-03 22:43:00,RAN,16.26,72.89,-7.77,-7.1,-0.3,34.5
2001-04-03 22:43:00,TAL,15.87,78.86,-17.12,46.2,31.2,34.0
2001-04-03 22:44:00,BLC,15.79,73.96,-1.39,18.4,5.3,46.5
2001-04-03 22:44:00,BSL,16.67,41.39,0.72,-8.6,-3.6,6.5
2001-04-03 22:44:00,DLR,15.72,38.98,7.38,-10.8,0.6,7.7
2001-04-03 22:44:00,EKP,16.08,71.17,-2.61,-11.6,-9.0,29.9
2001-04-03 22:44:00,FCC,16.12,68.97,-1.10,1.8,4.3,19.2
2001-04-03 22:44:00,GIM,16.09,66.67,0.77,-11.3,19.0,9.6
2001-04-03 22:44:00,PIN,16.01,60.56,3.84,2.8,-16.0,11.9
2001-04-03 22:44:00,RAN,16.27,72.89,-7.77,-2.1,0.7,32.4
2001-04-03 22:44:00,TAL,15.89,78.86,-17.12,48.4,28.8,30.3
2001-04-03 22:45:00,BLC,15.80,73.96,-1.39,27.9,12.6,45.3
2001-04-03 22:45:00,BSL,16.69,41.39,0.72,-8.6,-3.8,6.4
2001-04-03 22:45:00,DLR,15.74,38.98,7.38,-10.7,0.5,7.6
2001-04-03 22:45:00,EKP,16.10,71.17,-2.61,-5.2,-5.8,30.8
2001-04-03 22:45:00,FCC,16.14,68.97,-1.10,7.7,6.1,21.1
2001-04-03 22:45:00,GIM,16.11,66.67,0.77,-4.4,21.6,7.4
2001-04-03 22:45:00,PIN,16.03,60.56,3.84,3.2,-15.3,12.6
2001-04-03 22:45:00,RAN,16.29,72.89,-7.77,6.3,4.8,29.7
2001-04-03 22:45:00,TAL,15.91,78.86,-17.12,54.9,27.0,23.4
2001-04-03 22:46:00,BLC,15.82,73.96,-1.39,39.4,16.9,46.1
2001-04-03 22:46:00,BSL,16.70,41.39,0.72,-8.5,-3.2,6.3
2001-04-03 22:46:00,DLR,15.76,38.98,7.38,-10.7,0.4,7.4
2001-04-03 22:46:00,EKP,16.12,71.17,-2.61,2.3,-3.7,35.4
2001-04-03 22:46:00,FCC,16.15,68.97,-1.10,10.6,6.8,25.1
2001-04-03 22:46:00,GIM,16.12,66.67,0.77,-1.5,21.3,7.8
2001-04-03 22:46:00,PIN,16.05,60.56,3.84,3.6,-15.4,12.7
2001-04-03 22:46:00,RAN,16.31,72.89,-7.77,16.7,10.3,30.9
2001-04-03 22:46:00,TAL,15.92,78.86,-17.12,61.5,25.4,14.7
2001-04-03 22:47:00,BLC,15.84,73.96,-1.39,49.0,22.2,47.9
2001-04-03 22:47:00,BSL,16.72,41.39,0.72,-9.5,-3.4,6.2
2001-04-03 22:47:00,DLR,15.77,38.98,7.38,-11.6,1.0,7.3
2001-04-03 22:47:00,EKP,16.13,71.17,-2.61,7.8,-3.0,40.6
2001-04-03 22:47:00,FCC,16.17,68.97,-1.10,10.6,4.5,30.0
2001-04-03 22:47:00,GIM,16.14,66.67,0.77,-1.2,20.6,8.8
2001-04-03 22:47:00,PIN,16.06,60.56,3.84,3.6,-15.4,13.1
2001-04-03 22:47:00,RAN,16.32,72.89,-7.77,25.8,15.5,33.0
2001-04-03 22:47:00,TAL,15.94,78.86,-17.12,70.9,27.7,7.3
2001-04-03 22:48:00,BLC,15.85,73.96,-1.39,53.8,20.3,53.8
2001-04-03 22:48:00,BSL,16.74,41.39,0.72,-9.4,-3.6,6.2
2001-04-03 22:48:00,DLR,15.79,38.98,7.38,-11.5,0.9,7.2
2001-04-03 22:48:00,EKP,16.15,71.17,-2.61,8.0,-6.1,44.3
2001-04-03 22:48:00,FCC,16.19,68.97,-1.10,8.5,2.2,30.0
2001-04-03 22:48:00,GIM,16.16,66.67,0.77,-1.4,19.9,9.0
2001-04-03 22:48:00,PIN,16.08,60.56,3.84,3.7,-16.1,13.3
2001-04-03 22:48:00,RAN,16.34,72.89,-7.77,29.7,16.1,39.8
2001-04-03 22:48:00,TAL,15.96,78.86,-17.12,75.7,29.9,3.3
2001-04-03 22:49:00,BLC,15.87,73.96,-1.39,47.6,17.0,57.6
2001-04-03 22:49:00,BSL,16.75,41.39,0.72,-9.3,-3.1,6.1
2001-04-03 22:49:00,DLR,15.81,38.98,7.38,-11.5,1.5,7.1
2001-04-03 22:49:00,EKP,16.17,71.17,-2.61,1.2,-10.1,41.3
2001-04-03 22:49:00,FCC,16.20,68.97,-1.10,6.4,1.8,23.9
2001-04-03 22:49:00,GIM,16.17,66.67,0.77,-2.2,20.1,9.1
2001-04-03 22:49:00,PIN,16.09,60.56,3.84,3.5,-15.5,13.6
2001-04-03 22:49:00,RAN,16.35,72.89,-7.77,23.9,11.2,46.9
2001-04-03 22:49:00,TAL,15.97,78.86,-17.12,78.8,33.0,2.8
2001-04-03 22:50:00,BLC,15.89,73.96,-1.39,42.4,14.8,55.4
2001-04-03 22:50:00,BSL,16.77,41.39,0.72,-9.3,-2.6,6.0
2001-04-03 22:50:00,DLR,15.82,38.98,7.38,-11.4,1.4,6.9
2001-04-03 22:50:00,EKP,16.18,71.17,-2.61,-4.6,-11.1,36.7
2001-04-03 22:50:00,FCC,16.22,68.97,-1.10,6.3,4.5,17.9
2001-04-03 22:50:00,GIM,16.19,66.67,0.77,-6.0,20.4,12.2
2001-04-03 22:50:00,PIN,16.11,60.56,3.84,3.1,-15.2,13.6
2001-04-03 22:50:00,RAN,16.37,72.89,-7.77,16.7,6.4,47.9
2001-04-03 22:50:00,TAL,15.99,78.86,-17.12,77.0,33.6,6.9
2001-04-03 22:51:00,BLC,15.90,73.96,-1.39,42.1,12.8,48.2
2001-04-03 22:51:00,BSL,16.79,41.39,0.72,-8.2,-2.8,6.0
2001-04-03 22:51:00,DLR,15.84,38.98,7.38,-10.4,2.0,6.8
2001-04-03 22:51:00,EKP,16.20,71.17,-2.61,-4.1,-10.0,33.4
2001-04-03 22:51:00,FCC,16.23,68.97,-1.10,9.2,6.2,17.8
2001-04-03 22:51:00,GIM,16.21,66.67,0.77,-4.7,21.3,12.8
2001-04-03 22:51:00,PIN,16.13,60.56,3.84,5.0,-15.4,14.1
2001-04-03 22:51:00,RAN,16.39,72.89,-7.77,15.7,4.7,43.6
2001-04-03 22:51:00,TAL,16.01,78.86,-17.12,75.8,31.8,10.6
2001-04-03 22:52:00,BLC,15.92,73.96,-1.39,49.9,14.0,43.0
2001-04-03 22:52:00,BSL,16.80,41.39,0.72,-8.2,-3.0,6.9
2001-04-03 22:52:00,DLR,15.85,38.98,7.38,-9.3,1.9,6.7
2001-04-03 22:52:00,EKP,16.22,71.17,-2.61,5.7,-8.1,34.0
2001-04-03 22:52:00,FCC,16.25,68.97,-1.10,17.1,5.0,22.8
2001-04-03 22:52:00,GIM,16.22,66.67,0.77,5.5,23.1,7.8
2001-04-03 22:52:00,PIN,16.14,60.56,3.84,8.3,-15.6,14.9
2001-04-03 22:52:00,RAN,16.40,72.89,-7.77,23.3,6.0,36.7
2001-04-03 22:52:00,TAL,16.02,78.86,-17.12,74.7,24.3,11.2
2001-04-03 22:53:00,BLC,15.94,73.96,-1.39,64.5,16.4,41.8
2001-04-03 22:53:00,BSL,16.82,41.39,0.72,-7.1,-3.2,6.8
2001-04-03 22:53:00,DLR,15.87,38.98,7.38,-9.3,1.0,7.6
2001-04-03 22:53:00,EKP,16.23,71.17,-2.61,20.5,-4.7,37.1
2001-04-03 22:53:00,FCC,16.27,68.97,-1.10,25.0,3.8,29.7
2001-04-03 22:53:00,GIM,16.24,66.67,0.77,20.8,26.1,0.4
2001-04-03 22:53:00,PIN,16.16,60.56,3.84,11.5,-15.8,15.7
2001-04-03 22:53:00,RAN,16.42,72.89,-7.77,36.4,11.7,33.1
2001-04-03 22:53:00,TAL,16.04,78.86,-17.12,79.3,20.3,3.0
2001-04-03 22:54:00,BLC,15.95,73.96,-1.39,72.2,17.6,42.6
2001-04-03 22:54:00,BSL,16.84,41.39,0.72,-7.1,-2.7,6.7
2001-04-03 22:54:00,DLR,15.89,38.98,7.38,-9.2,0.9,7.5
2001-04-03 22:54:00,EKP,16.25,71.17,-2.61,29.0,-4.4,41.0
2001-04-03 22:54:00,FCC,16.28,68.97,-1.10,28.0,2.5,33.7
2001-04-03 22:54:00,GIM,16.26,66.67,0.77,24.4,25.0,1.0
2001-04-03 22:54:00,PIN,16.18,60.56,3.84,11.5,-16.3,15.9
2001-04-03 22:54:00,RAN,16.44,72.89,-7.77,46.3,16.3,34.8
2001-04-03 22:54:00,TAL,16.06,78.86,-17.12,83.0,21.9,-3.1
2001-04-03 22:55:00,BLC,15.97,73.96,-1.39,78.0,17.7,45.4
2001-04-03 22:55:00,BSL,16.85,41.39,0.72,-7.0,-2.9,6.7
2001-04-03 22:55:00,DLR,15.90,38.98,7.38,-9.2,1.5,7.4
2001-04-03 22:55:00,EKP,16.27,71.17,-2.61,31.9,-7.3,43.1
2001-04-03 22:55:00,FCC,16.30,68.97,-1.10,28.9,0.2,32.7
2001-04-03 22:55:00,GIM,16.27,66.67,0.77,23.5,22.8,4.0
2001-04-03 22:55:00,PIN,16.19,60.56,3.84,11.8,-17.0,16.1
2001-04-03 22:55:00,RAN,16.45,72.89,-7.77,52.1,16.1,38.4
2001-04-03 22:55:00,TAL,16.07,78.86,-17.12,89.3,21.5,-10.3
2001-04-03 22:56:00,BLC,15.99,73.96,-1.39,78.8,15.7,47.2
2001-04-03 22:56:00,BSL,16.87,41.39,0.72,-7.0,-2.4,6.6
2001-04-03 22:56:00,DLR,15.92,38.98,7.38,-9.1,1.4,7.3
2001-04-03 22:56:00,EKP,16.28,71.17,-2.61,33.0,-9.4,42.0
2001-04-03 22:56:00,FCC,16.32,68.97,-1.10,30.8,1.0,30.6
2001-04-03 22:56:00,GIM,16.29,66.67,0.77,23.1,22.9,5.5
2001-04-03 22:56:00,PIN,16.21,60.56,3.84,11.7,-16.9,16.4
