Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
1998-02-02 00:21:00,PIN,17.14,60.71,4.30,100.30,-12.6,-3.4,2.0
1998-02-02 00:21:00,RAN,17.39,73.09,-7.70,104.89,2.5,4.9,-9.0
1998-02-02 00:21:00,TAL,16.99,79.06,-17.91,105.23,-14.0,-10.6,3.8
1998-02-02 00:22:00,BLC,16.91,74.15,-0.80,103.53,-2.2,2.6,-4.2
1998-02-02 00:22:00,BSL,17.82,41.48,1.09,100.52,-2.6,0.6,1.8
1998-02-02 00:22:00,DLR,16.87,39.04,7.66,90.88,-6.0,1.9,2.1
1998-02-02 00:22:00,EKP,17.22,71.36,-2.23,103.83,-8.6,2.0,-0.8
1998-02-02 00:22:00,FCC,17.25,69.16,-0.68,103.40,3.8,-3.3,-3.5
1998-02-02 00:22:00,GIM,17.23,66.84,1.22,102.64,12.2,3.0,6.8
1998-02-02 00:22:00,PIN,17.15,60.71,4.30,100.45,-12.6,-3.6,2.0
1998-02-02 00:22:00,RAN,17.40,73.09,-7.70,105.00,1.4,2.7,-8.9
1998-02-02 00:22:00,TAL,17.00,79.06,-17.91,105.32,-13.7,-10.0,2.9
1998-02-02 00:23:00,BLC,16.93,74.15,-0.80,103.63,-3.2,1.5,-4.2
1998-02-02 00:23:00,BSL,17.83,41.48,1.09,100.72,-2.6,0.5,1.8
1998-02-02 00:23:00,DLR,16.89,39.04,7.66,91.09,-5.0,1.9,2.1
1998-02-02 00:23:00,EKP,17.23,71.36,-2.23,103.95,-9.3,1.6,-1.4
1998-02-02 00:23:00,FCC,17.27,69.16,-0.68,103.52,2.9,-3.8,-4.8
1998-02-02 00:23:00,GIM,17.25,66.84,1.22,102.78,10.7,3.4,8.3
1998-02-02 00:23:00,PIN,17.17,60.71,4.30,100.61,-12.3,-3.5,2.0
1998-02-02 00:23:00,RAN,17.42,73.09,-7.70,105.11,0.3,1.5,-8.7
1998-02-02 00:23:00,TAL,17.02,79.06,-17.91,105.41,-13.7,-10.0,2.5
1998-02-02 00:24:00,BLC,16.95,74.15,-0.80,103.74,-3.2,0.5,-4.2
1998-02-02 00:24:00,BSL,17.85,41.48,1.09,100.93,-1.6,1.2,2.7
1998-02-02 00:24:00,DLR,16.91,39.04,7.66,91.30,-5.0,1.9,2.1
1998-02-02 00:24:00,EKP,17.25,71.36,-2.23,104.07,-9.4,1.0,-0.9
1998-02-02 00:24:00,FCC,17.29,69.16,-0.68,103.65,2.5,-4.4,-4.1
1998-02-02 00:24:00,GIM,17.26,66.84,1.22,102.91,8.6,3.1,7.7
1998-02-02 00:24:00,PIN,17.19,60.71,4.30,100.76,-11.6,-3.6,2.0
1998-02-02 00:24:00,RAN,17.44,73.09,-7.70,105.23,0.1,0.9,-8.1
1998-02-02 00:24:00,TAL,17.03,79.06,-17.91,105.49,-13.9,-10.9,2.9
1998-02-02 00:25:00,BLC,16.96,74.15,-0.80,103.85,-3.2,0.5,-4.2
1998-02-02 00:25:00,BSL,17.87,41.48,1.09,101.14,-1.6,1.1,2.7
1998-02-02 00:25:00,DLR,16.92,39.04,7.66,91.50,-4.0,1.8,3.0
1998-02-02 00:25:00,EKP,17.27,71.36,-2.23,104.19,-9.7,0.8,-0.7
1998-02-02 00:25:00,FCC,17.30,69.16,-0.68,103.78,1.9,-3.8,-3.7
1998-02-02 00:25:00,GIM,17.28,66.84,1.22,103.05,8.8,3.1,6.5
1998-02-02 00:25:00,PIN,17.20,60.71,4.30,100.92,-11.3,-3.6,2.0
1998-02-02 00:25:00,RAN,17.45,73.09,-7.70,105.34,-0.4,0.9,-7.6
1998-02-02 00:25:00,TAL,17.05,79.06,-17.91,105.58,-14.0,-11.0,3.3
1998-02-02 00:26:00,BLC,16.98,74.15,-0.80,103.95,-4.1,-0.5,-3.2
1998-02-02 00:26:00,BSL,17.88,41.48,1.09,101.35,-1.7,1.1,2.7
1998-02-02 00:26:00,DLR,16.94,39.04,7.66,91.71,-4.0,1.8,3.0
1998-02-02 00:26:00,EKP,17.28,71.36,-2.23,104.31,-10.8,0.3,-1.1
1998-02-02 00:26:00,FCC,17.32,69.16,-0.68,103.91,1.6,-3.4,-5.8
1998-02-02 00:26:00,GIM,17.30,66.84,1.22,103.18,10.3,3.8,6.4
1998-02-02 00:26:00,PIN,17.22,60.71,4.30,101.08,-10.9,-3.3,2.0
1998-02-02 00:26:00,RAN,17.47,73.09,-7.70,105.45,-2.2,-0.4,-7.2
1998-02-02 00:26:00,TAL,17.07,79.06,-17.91,105.67,-13.1,-11.3,3.3
1998-02-02 00:27:00,BLC,17.00,74.15,-0.80,104.06,-5.1,-1.6,-4.2
1998-02-02 00:27:00,BSL,17.90,41.48,1.09,101.56,-1.7,1.1,2.7
1998-02-02 00:27:00,DLR,16.96,39.04,7.66,91.91,-4.0,1.8,3.0
1998-02-02 00:27:00,EKP,17.30,71.36,-2.23,104.43,-10.9,0.4,-2.4
1998-02-02 00:27:00,FCC,17.34,69.16,-0.68,104.03,3.6,-3.0,-7.8
1998-02-02 00:27:00,GIM,17.31,66.84,1.22,103.32,13.2,5.6,6.7
1998-02-02 00:27:00,PIN,17.24,60.71,4.30,101.23,-10.8,-3.1,2.1
1998-02-02 00:27:00,RAN,17.49,73.09,-7.70,105.57,-3.0,-1.6,-7.4
1998-02-02 00:27:00,TAL,17.08,79.06,-17.91,105.75,-12.2,-11.2,2.8
1998-02-02 00:28:00,BLC,17.01,74.15,-0.80,104.17,-4.1,-1.6,-4.2
1998-02-02 00:28:00,BSL,17.92,41.48,1.09,101.77,-0.7,1.0,2.7
1998-02-02 00:28:00,DLR,16.97,39.04,7.66,92.12,-4.0,1.7,3.0
1998-02-02 00:28:00,EKP,17.32,71.36,-2.23,104.55,-9.4,1.2,-3.6
1998-02-02 00:28:00,FCC,17.35,69.16,-0.68,104.16,5.0,-2.7,-7.4
1998-02-02 00:28:00,GIM,17.33,66.84,1.22,103.45,13.1,6.5,7.7
1998-02-02 00:28:00,PIN,17.25,60.71,4.30,101.39,-11.1,-3.1,2.0
1998-02-02 00:28:00,RAN,17.50,73.09,-7.70,105.68,-2.4,-1.6,-8.0
1998-02-02 00:28:00,TAL,17.10,79.06,-17.91,105.84,-11.4,-10.2,2.0
1998-02-02 00:29:00,BLC,17.03,74.15,-0.80,104.27,-4.1,-1.6,-4.2
1998-02-02 00:29:00,BSL,17.93,41.48,1.09,101.98,-0.7,1.7,2.7
1998-02-02 00:29:00,DLR,16.99,39.04,7.66,92.33,-3.1,1.7,3.0
1998-02-02 00:29:00,EKP,17.33,71.36,-2.23,104.66,-8.7,1.6,-4.0
1998-02-02 00:29:00,FCC,17.37,69.16,-0.68,104.29,4.5,-2.5,-6.8
1998-02-02 00:29:00,GIM,17.35,66.84,1.22,103.59,11.2,7.3,7.4
1998-02-02 00:29:00,PIN,17.27,60.71,4.30,101.54,-10.9,-2.8,1.9
1998-02-02 00:29:00,RAN,17.52,73.09,-7.70,105.79,-2.6,-1.5,-7.8
1998-02-02 00:29:00,TAL,17.12,79.06,-17.91,105.93,-11.1,-9.3,1.0
1998-02-02 00:30:00,BLC,17.05,74.15,-0.80,104.38,-4.1,-1.6,-4.2
1998-02-02 00:30:00,BSL,17.95,41.48,1.09,102.20,-0.7,1.7,2.7
1998-02-02 00:30:00,DLR,17.01,39.04,7.66,92.53,-3.1,1.7,2.9
1998-02-02 00:30:00,EKP,17.35,71.36,-2.23,104.78,-8.2,1.9,-4.5
1998-02-02 00:30:00,FCC,17.39,69.16,-0.68,104.42,3.5,-3.0,-6.9
1998-02-02 00:30:00,GIM,17.36,66.84,1.22,103.73,10.9,7.7,4.8
1998-02-02 00:30:00,PIN,17.29,60.71,4.30,101.70,-10.5,-2.3,1.9
1998-02-02 00:30:00,RAN,17.54,73.09,-7.70,105.91,-2.8,-1.6,-7.6
1998-02-02 00:30:00,TAL,17.13,79.06,-17.91,106.01,-11.0,-8.6,1.1
1998-02-02 00:31:00,BLC,17.06,74.15,-0.80,104.49,-6.1,-1.6,-3.2
1998-02-02 00:31:00,BSL,17.97,41.48,1.09,102.41,-0.7,1.6,2.6
1998-02-02 00:31:00,DLR,17.02,39.04,7.66,92.74,-3.1,1.6,2.9
1998-02-02 00:31:00,EKP,17.37,71.36,-2.23,104.90,-8.9,2.2,-6.2
1998-02-02 00:31:00,FCC,17.40,69.16,-0.68,104.54,3.3,-3.6,-9.1
1998-02-02 00:31:00,GIM,17.38,66.84,1.22,103.86,12.3,7.4,2.7
1998-02-02 00:31:00,PIN,17.30,60.71,4.30,101.86,-10.7,-2.1,2.0
1998-02-02 00:31:00,RAN,17.55,73.09,-7.70,106.02,-4.8,-2.2,-7.6
1998-02-02 00:31:00,TAL,17.15,79.06,-17.91,106.10,-10.8,-7.5,1.1
1998-02-02 00:32:00,BLC,17.08,74.15,-0.80,104.59,-6.1,-2.7,-3.2
1998-02-02 00:32:00,BSL,17.98,41.48,1.09,102.62,-0.7,1.6,2.6
1998-02-02 00:32:00,DLR,17.04,39.04,7.66,92.95,-3.1,2.3,2.9
1998-02-02 00:32:00,EKP,17.38,71.36,-2.23,105.02,-9.0,2.3,-6.7
